Transaction_ID,Date,Category,Region,Payment_Mode,Segment,Sales,Profit,Discount,Rating,Latitude,Longitude
8368,2024-12-14 15:00:00,Toys,Asia Pacific,Credit Card,Corporate,942.42,940.17,0.29,4,18.30648445356162,146.86492170408178
8369,2024-12-14 16:00:00,Furniture,Middle East,Credit Card,Corporate,1791.71,45.61,0.12,1,20.67700427429304,58.231243410880666
8370,2024-12-14 17:00:00,Clothing,North America,Bank Transfer,Corporate,2409.97,1263.51,0.27,3,43.23018500683399,-115.9672286261517
8371,2024-12-14 18:00:00,Clothing,Europe,Bank Transfer,Corporate,4451.69,162.78,0.13,1,51.57135890755707,8.311699057081427
8372,2024-12-14 19:00:00,Electronics,Europe,Bank Transfer,Corporate,3615.48,535.87,0.15,1,38.0575505209388,-5.363914610924139
8373,2024-12-14 20:00:00,Books,Europe,Credit Card,Corporate,732.69,976.1,0.16,1,35.430687710343015,29.890424244233436
8374,2024-12-14 21:00:00,Toys,Europe,Bank Transfer,Consumer,2198.68,-11.65,0.02,5,57.121244000728325,14.126915791799085
8375,2024-12-14 22:00:00,Toys,Asia Pacific,Debit Card,Home Office,2719.13,828.68,0.05,3,15.996287835165361,125.32689922284172
8376,2024-12-14 23:00:00,Furniture,Latin America,PayPal,Home Office,3513.61,555.87,0.27,3,-1.9636650970350686,-67.03488986529256
8377,2024-12-15 00:00:00,Clothing,North America,PayPal,Corporate,2863.35,2.16,0.27,5,28.979546493222372,-104.17496732882802
8378,2024-12-15 01:00:00,Groceries,Asia Pacific,Bank Transfer,Corporate,2292.1,1062.23,0.06,5,24.850677224261936,134.33665574775756
8379,2024-12-15 02:00:00,Clothing,Middle East,Crypto,Corporate,3830.08,702.13,0.09,2,16.783246592254134,49.70786148784261
8380,2024-12-15 03:00:00,Furniture,Latin America,Bank Transfer,Home Office,1896.51,385.5,0.25,5,-27.83611002612672,-47.008809775438905
8381,2024-12-15 04:00:00,Clothing,Latin America,Bank Transfer,Home Office,4935.99,34.92,0.06,4,-3.3277452945108266,-52.13496953462812
8382,2024-12-15 05:00:00,Electronics,Europe,Credit Card,Corporate,4739.43,775.96,0.26,5,54.04296066237333,14.782117903413386
8383,2024-12-15 06:00:00,Clothing,Asia Pacific,Crypto,Home Office,3539.83,389.54,0.25,2,4.944895313931749,132.85312307381318
8384,2024-12-15 07:00:00,Clothing,Middle East,Bank Transfer,Corporate,4414.23,1414.69,0.24,5,30.54739002391354,38.37358110746874
8385,2024-12-15 08:00:00,Groceries,Europe,Debit Card,Corporate,1971.95,846.43,0.27,4,57.56905811458853,1.0606460309822516
8386,2024-12-15 09:00:00,Electronics,Europe,PayPal,Corporate,2911.54,356.1,0.27,5,42.661483493225894,0.7958181299510567
8387,2024-12-15 10:00:00,Electronics,North America,Debit Card,Consumer,1370.55,745.79,0.28,1,49.13993027026804,-112.03231659786896
8388,2024-12-15 11:00:00,Clothing,Latin America,Debit Card,Home Office,4429.34,763.19,0.26,3,8.856103518910821,-54.482450982707505
8389,2024-12-15 12:00:00,Toys,Middle East,Debit Card,Home Office,2360.41,1062.82,0.18,4,18.5312928792382,48.84606804392783
8390,2024-12-15 13:00:00,Groceries,Latin America,Crypto,Home Office,2685.36,1343.52,0.05,4,5.2905724735732775,-57.533008541589396
8391,2024-12-15 14:00:00,Clothing,Asia Pacific,Crypto,Corporate,4324.19,1440.15,0.18,4,-3.370225004924751,92.95481296353026
8392,2024-12-15 15:00:00,Clothing,North America,Crypto,Consumer,3988.42,1048.63,0.28,1,30.620184625556757,-122.44866369139218
8393,2024-12-15 16:00:00,Furniture,Europe,PayPal,Corporate,1615.5,773.46,0.29,1,43.182159933276516,23.05313792618783
8394,2024-12-15 17:00:00,Furniture,North America,Credit Card,Corporate,446.26,259.89,0.22,3,34.56274593094659,-103.37189590950487
8395,2024-12-15 18:00:00,Toys,Europe,Bank Transfer,Corporate,818.85,544.85,0.21,2,43.016491617639204,39.72359074076745
8396,2024-12-15 19:00:00,Groceries,North America,Bank Transfer,Consumer,1702.09,682.06,0.28,3,39.65494279098172,-79.96705517477795
8397,2024-12-15 20:00:00,Books,Europe,Credit Card,Corporate,1533.4,105.39,0.09,4,46.03322520050872,-1.56813351680006
8398,2024-12-15 21:00:00,Furniture,Latin America,Bank Transfer,Corporate,201.17,310.25,0.05,4,3.87230597753873,-49.462619195064086
8399,2024-12-15 22:00:00,Books,Latin America,Debit Card,Consumer,2166.01,1475.12,0.09,4,-16.807640909901984,-55.743295960244815
8400,2024-12-15 23:00:00,Electronics,Latin America,PayPal,Corporate,538.19,1110.7,0.28,3,-26.26127625666524,-78.94710350867905
8401,2024-12-16 00:00:00,Furniture,Latin America,Bank Transfer,Corporate,1112.24,671.21,0.06,2,2.630368348386895,-42.322882390723315
8402,2024-12-16 01:00:00,Furniture,North America,PayPal,Home Office,3939.54,261.65,0.07,2,33.60149208047944,-94.145611181037
8403,2024-12-16 02:00:00,Groceries,Europe,Credit Card,Consumer,2479.45,817.52,0.06,3,52.93228339470057,27.302127075767345
8404,2024-12-16 03:00:00,Toys,Latin America,Bank Transfer,Home Office,1871.04,271.0,0.15,4,-10.757150645483652,-55.46871075533524
8405,2024-12-16 04:00:00,Books,North America,PayPal,Corporate,935.32,208.97,0.24,3,41.42631821117914,-123.80468202356704
8406,2024-12-16 05:00:00,Furniture,Europe,Debit Card,Consumer,4332.74,50.01,0.11,3,51.1277653023422,15.542883797349425
8407,2024-12-16 06:00:00,Furniture,North America,Debit Card,Consumer,4519.41,453.36,0.03,5,34.46248823130907,-114.29582804217168
8408,2024-12-16 07:00:00,Groceries,Latin America,Credit Card,Corporate,2598.2,766.76,0.22,5,-4.4832217258003055,-73.32964307464177
8409,2024-12-16 08:00:00,Groceries,Asia Pacific,Crypto,Home Office,4607.16,154.92,0.18,1,30.54176235012796,83.74378974779113
8410,2024-12-16 09:00:00,Toys,North America,Bank Transfer,Corporate,2329.3,220.7,0.14,1,44.290432415713575,-80.95497017366426
8411,2024-12-16 10:00:00,Books,Latin America,Debit Card,Consumer,545.14,525.82,0.29,3,7.586164958549666,-61.468356497231554
8412,2024-12-16 11:00:00,Electronics,Middle East,Debit Card,Consumer,95.03,683.25,0.14,5,16.27374099843111,51.942050541512515
8413,2024-12-16 12:00:00,Toys,Europe,Credit Card,Corporate,650.61,1119.65,0.22,4,42.065562230696095,-5.363671895968882
8414,2024-12-16 13:00:00,Electronics,Latin America,Debit Card,Corporate,3117.06,806.61,0.05,1,4.230637688764688,-74.4105050587644
8415,2024-12-16 14:00:00,Clothing,Middle East,Bank Transfer,Corporate,1611.32,888.32,0.12,4,25.127424766689842,54.71278923912983
8416,2024-12-16 15:00:00,Furniture,North America,Credit Card,Corporate,3245.06,1013.94,0.06,4,29.977347877991928,-76.20187352361884
8417,2024-12-16 16:00:00,Books,North America,PayPal,Home Office,2544.8,621.57,0.1,1,33.289682013539064,-106.21495206003263
8418,2024-12-16 17:00:00,Toys,Middle East,Credit Card,Home Office,1671.73,449.01,0.14,3,17.62986935231362,51.111495789862076
8419,2024-12-16 18:00:00,Furniture,Middle East,Bank Transfer,Home Office,1101.21,1180.67,0.05,5,24.90632357191856,59.35401047902067
8420,2024-12-16 19:00:00,Books,Europe,Bank Transfer,Home Office,414.41,1225.31,0.24,1,52.458245398141386,27.949593873769302
8421,2024-12-16 20:00:00,Books,North America,PayPal,Consumer,3914.13,146.37,0.11,2,29.977113986697923,-87.23371301114244
8422,2024-12-16 21:00:00,Books,Middle East,Credit Card,Consumer,4096.83,1425.39,0.27,2,26.14789003105842,45.09582021196126
8423,2024-12-16 22:00:00,Furniture,Asia Pacific,Bank Transfer,Home Office,2711.84,1387.88,0.2,4,29.132971558591095,148.28379003260625
8424,2024-12-16 23:00:00,Toys,Asia Pacific,Bank Transfer,Corporate,793.9,1293.4,0.05,2,-5.260920544330219,133.11115794973472
8425,2024-12-17 00:00:00,Groceries,Middle East,PayPal,Consumer,1325.01,576.25,0.19,4,33.38959040989532,42.87964768790627
8426,2024-12-17 01:00:00,Furniture,Europe,Crypto,Corporate,4776.17,1247.49,0.01,5,44.075553246802755,29.738607626718505
8427,2024-12-17 02:00:00,Books,North America,Credit Card,Home Office,1137.44,904.89,0.24,1,48.841059334145456,-73.66475889268133
8428,2024-12-17 03:00:00,Toys,Asia Pacific,Bank Transfer,Consumer,293.46,228.63,0.29,1,-7.218677495054967,139.71425725283552
8429,2024-12-17 04:00:00,Clothing,Middle East,Debit Card,Consumer,2754.75,1139.81,0.2,5,26.729070089934485,45.52816437663091
8430,2024-12-17 05:00:00,Electronics,Middle East,PayPal,Consumer,1316.95,549.75,0.28,4,31.910682318615173,55.01084143817134
8431,2024-12-17 06:00:00,Books,Latin America,Crypto,Consumer,4787.6,367.46,0.09,3,-9.626055094838328,-63.571181586289256
8432,2024-12-17 07:00:00,Clothing,Middle East,Crypto,Home Office,2878.09,1305.27,0.13,2,24.449465006807536,42.95892115082666
8433,2024-12-17 08:00:00,Groceries,Europe,PayPal,Consumer,4829.42,1279.64,0.13,5,52.01301386975894,34.60167800439933
8434,2024-12-17 09:00:00,Books,Asia Pacific,Crypto,Home Office,3930.03,1283.0,0.03,2,2.5250019304970976,136.04062538667256
8435,2024-12-17 10:00:00,Clothing,Latin America,Bank Transfer,Consumer,3618.19,1275.24,0.24,3,-15.570227355851545,-74.726844932558
8436,2024-12-17 11:00:00,Books,Asia Pacific,Crypto,Home Office,4153.52,786.77,0.15,4,-7.97524784151328,108.34892287892939
8437,2024-12-17 12:00:00,Furniture,Asia Pacific,Credit Card,Home Office,3028.38,887.07,0.15,2,18.415676819169498,70.48268891105566
8438,2024-12-17 13:00:00,Toys,Europe,Debit Card,Corporate,65.5,1418.18,0.2,4,51.31566744132426,15.926472445158243
8439,2024-12-17 14:00:00,Clothing,Middle East,Bank Transfer,Home Office,1968.4,106.95,0.05,3,34.94832102545439,37.61288996805456
8440,2024-12-17 15:00:00,Toys,Europe,PayPal,Corporate,1102.9,1190.02,0.24,4,52.62547723635345,0.851603735550853
8441,2024-12-17 16:00:00,Furniture,Middle East,Debit Card,Consumer,2177.22,742.03,0.11,3,19.126841841270085,35.467974391647644
8442,2024-12-17 17:00:00,Furniture,Latin America,Bank Transfer,Corporate,2358.04,1465.45,0.02,1,-29.73825374731994,-72.53509185290945
8443,2024-12-17 18:00:00,Toys,Europe,Debit Card,Home Office,647.88,922.76,0.06,2,39.387560899311026,-9.978130465933345
8444,2024-12-17 19:00:00,Clothing,Europe,Crypto,Corporate,126.92,160.07,0.08,2,52.92872608754076,15.183676386806177
8445,2024-12-17 20:00:00,Toys,North America,PayPal,Consumer,699.62,1204.79,0.05,3,34.903636962221654,-123.77234212982273
8446,2024-12-17 21:00:00,Toys,Europe,PayPal,Corporate,4288.56,976.27,0.07,3,43.347455297029676,13.529472207845014
8447,2024-12-17 22:00:00,Electronics,North America,Credit Card,Home Office,3781.71,138.28,0.3,5,49.951196267877926,-99.36402788222146
8448,2024-12-17 23:00:00,Clothing,Middle East,Crypto,Home Office,3996.48,-85.61,0.16,3,15.390167670827552,40.19353918506101
8449,2024-12-18 00:00:00,Electronics,Middle East,Credit Card,Consumer,1388.77,769.84,0.18,3,22.0904334336882,46.398162019099054
8450,2024-12-18 01:00:00,Books,Middle East,Credit Card,Consumer,1188.13,286.38,0.05,4,28.48559650709876,49.76482366285937
8451,2024-12-18 02:00:00,Toys,North America,Crypto,Corporate,196.49,1287.59,0.01,4,37.73162500587051,-79.72633713837376
8452,2024-12-18 03:00:00,Books,Middle East,Bank Transfer,Consumer,2366.62,301.49,0.09,2,18.924980771762907,36.94698670097239
8453,2024-12-18 04:00:00,Clothing,Asia Pacific,Credit Card,Home Office,1918.22,960.57,0.23,4,31.910226636092965,106.97313860432402
8454,2024-12-18 05:00:00,Toys,Europe,Debit Card,Corporate,4181.07,452.21,0.17,4,48.83385618318893,31.869227759200342
8455,2024-12-18 06:00:00,Books,North America,Bank Transfer,Corporate,3412.52,460.51,0.0,2,48.64535559944018,-96.87995709947953
8456,2024-12-18 07:00:00,Groceries,Middle East,Crypto,Corporate,729.99,190.9,0.24,1,31.245130711034648,48.61957930353129
8457,2024-12-18 08:00:00,Furniture,Asia Pacific,PayPal,Corporate,4935.9,704.35,0.03,5,-8.333809045514226,146.468684531564
8458,2024-12-18 09:00:00,Toys,Europe,Bank Transfer,Consumer,3855.5,826.83,0.13,4,55.44417765352965,27.671109393178796
8459,2024-12-18 10:00:00,Furniture,Europe,Credit Card,Corporate,3603.99,829.62,0.3,1,46.04564347523876,37.12725551202315
8460,2024-12-18 11:00:00,Electronics,Middle East,Debit Card,Corporate,1090.91,1270.58,0.04,5,24.796927963142032,53.01966679827693
8461,2024-12-18 12:00:00,Books,Asia Pacific,Crypto,Corporate,4526.73,943.76,0.24,2,-4.970374394572277,87.50887792480302
8462,2024-12-18 13:00:00,Electronics,North America,PayPal,Home Office,2374.86,1084.38,0.24,4,35.605137616050584,-95.12212060486642
8463,2024-12-18 14:00:00,Toys,Middle East,Debit Card,Home Office,1495.3,417.52,0.13,4,31.111092782026564,41.02179723806607
8464,2024-12-18 15:00:00,Furniture,Europe,PayPal,Consumer,3277.62,573.1,0.3,3,54.358894680884134,34.49960883884055
8465,2024-12-18 16:00:00,Furniture,Europe,Crypto,Home Office,1066.64,-70.73,0.09,4,55.46125698697584,21.12066607020684
8466,2024-12-18 17:00:00,Books,Europe,Bank Transfer,Home Office,4538.75,26.57,0.09,4,55.24981263953146,33.87510259337833
8467,2024-12-18 18:00:00,Toys,Middle East,Credit Card,Consumer,4273.17,516.19,0.05,1,26.102002197626774,55.25403488182642
8468,2024-12-18 19:00:00,Groceries,Latin America,Crypto,Consumer,2329.91,235.57,0.11,1,-13.15494578990764,-59.10086066666141
8469,2024-12-18 20:00:00,Groceries,Latin America,Debit Card,Corporate,961.38,1200.74,0.09,4,-27.895519766369542,-44.66039729820785
8470,2024-12-18 21:00:00,Books,Latin America,Bank Transfer,Corporate,2487.56,982.38,0.18,5,-24.38516961784849,-68.95214969010831
8471,2024-12-18 22:00:00,Toys,Asia Pacific,PayPal,Consumer,754.2,1452.49,0.01,2,5.873148756005866,79.2720587365601
8472,2024-12-18 23:00:00,Books,Middle East,Bank Transfer,Corporate,1356.55,1319.25,0.09,1,33.43506871038833,59.250841497780414
8473,2024-12-19 00:00:00,Toys,Europe,Bank Transfer,Corporate,2418.83,1464.26,0.0,5,56.62992103400363,7.318248637729145
8474,2024-12-19 01:00:00,Electronics,Asia Pacific,Debit Card,Corporate,115.49,484.44,0.0,4,-7.238152800253169,84.63131759251606
8475,2024-12-19 02:00:00,Books,Latin America,Credit Card,Consumer,3830.96,675.0,0.25,3,0.8839965758953703,-68.56103064102643
8476,2024-12-19 03:00:00,Toys,North America,Bank Transfer,Home Office,992.61,496.2,0.22,1,47.31513171197102,-79.89220985691927
8477,2024-12-19 04:00:00,Groceries,Asia Pacific,Bank Transfer,Home Office,4334.39,1442.89,0.22,1,1.847263489395326,125.47636467929985
8478,2024-12-19 05:00:00,Toys,Asia Pacific,Credit Card,Consumer,121.08,544.33,0.11,3,12.114734074199927,87.19577146145468
8479,2024-12-19 06:00:00,Toys,Middle East,Credit Card,Consumer,2665.34,86.82,0.21,4,26.80224854543182,55.933993903755024
8480,2024-12-19 07:00:00,Books,Asia Pacific,PayPal,Corporate,3885.49,300.82,0.08,1,36.339662914627375,74.69832137242423
8481,2024-12-19 08:00:00,Electronics,Middle East,PayPal,Consumer,1197.36,579.71,0.09,4,23.37469817149808,50.110533520790455
8482,2024-12-19 09:00:00,Electronics,North America,Credit Card,Consumer,3540.69,864.79,0.17,5,33.449775661674565,-110.94019222538225
8483,2024-12-19 10:00:00,Electronics,Europe,Crypto,Consumer,3607.13,888.94,0.21,1,54.298340856263884,29.125384596253106
8484,2024-12-19 11:00:00,Electronics,Europe,Credit Card,Consumer,3192.84,1114.05,0.08,4,53.22303130514238,34.926256207165544
8485,2024-12-19 12:00:00,Clothing,Latin America,PayPal,Corporate,1827.62,936.59,0.2,5,-10.211679627512549,-48.48752784220377
8486,2024-12-19 13:00:00,Books,Latin America,Debit Card,Corporate,3927.47,686.45,0.29,1,-29.55153750355538,-40.50281669958609
8487,2024-12-19 14:00:00,Furniture,North America,Debit Card,Consumer,3145.88,-51.73,0.15,2,47.98083305643635,-79.5190634425762
8488,2024-12-19 15:00:00,Books,Europe,Bank Transfer,Consumer,2956.04,1012.05,0.12,4,49.69416661089156,17.207716529135702
8489,2024-12-19 16:00:00,Clothing,Latin America,Debit Card,Home Office,4097.61,36.73,0.07,5,-23.99479308554861,-77.84147140737883
8490,2024-12-19 17:00:00,Electronics,Asia Pacific,PayPal,Home Office,1230.74,650.1,0.11,2,2.793841084629859,82.07835666850545
8491,2024-12-19 18:00:00,Clothing,Middle East,Debit Card,Consumer,1170.11,1334.23,0.16,4,26.216420971884155,43.313739916810924
8492,2024-12-19 19:00:00,Groceries,Latin America,Crypto,Home Office,1938.37,855.01,0.28,1,-14.485707450517427,-78.94432704291374
8493,2024-12-19 20:00:00,Groceries,North America,Credit Card,Home Office,374.93,218.34,0.08,4,38.71544169438695,-90.6301218229318
8494,2024-12-19 21:00:00,Books,Europe,Credit Card,Corporate,1693.59,1192.73,0.07,5,43.360128548785234,-3.4373508802783137
8495,2024-12-19 22:00:00,Books,North America,PayPal,Corporate,2037.3,380.65,0.29,1,42.59318730686033,-122.26105829425391
8496,2024-12-19 23:00:00,Furniture,Middle East,Bank Transfer,Corporate,2480.34,823.63,0.18,1,31.337127721063148,48.65056083529784
8497,2024-12-20 00:00:00,Furniture,Middle East,Credit Card,Home Office,1277.53,917.36,0.22,1,19.748882712029868,57.46822595046939
8498,2024-12-20 01:00:00,Groceries,North America,Debit Card,Consumer,4535.14,1069.79,0.25,3,28.544307562237513,-93.92898062141987
8499,2024-12-20 02:00:00,Electronics,Latin America,Crypto,Corporate,1432.54,3.97,0.02,5,-5.299548333294723,-78.50770425972804
8500,2024-12-20 03:00:00,Clothing,Latin America,Bank Transfer,Home Office,4259.24,1266.83,0.15,2,-5.611436525620078,-52.23133661922541
8501,2024-12-20 04:00:00,Furniture,Europe,Bank Transfer,Consumer,2230.31,82.16,0.04,1,57.75330841359194,25.44671937375834
8502,2024-12-20 05:00:00,Toys,Europe,Bank Transfer,Corporate,3593.6,51.25,0.19,5,47.11076751064674,32.665000915254325
8503,2024-12-20 06:00:00,Furniture,Asia Pacific,Credit Card,Home Office,563.4,631.02,0.29,3,7.6892808749948856,138.44119421974216
8504,2024-12-20 07:00:00,Electronics,Asia Pacific,Bank Transfer,Corporate,2727.74,495.49,0.02,3,32.19851758461141,118.29277429648562
8505,2024-12-20 08:00:00,Electronics,Europe,PayPal,Home Office,4804.52,-12.62,0.08,1,43.61558312026387,19.560269756341683
8506,2024-12-20 09:00:00,Books,Asia Pacific,Debit Card,Corporate,3334.59,165.6,0.3,5,35.29490352922292,120.92316352674904
8507,2024-12-20 10:00:00,Clothing,North America,Crypto,Home Office,4103.24,602.74,0.0,3,46.00032108127588,-109.32243348828561
8508,2024-12-20 11:00:00,Electronics,Latin America,Debit Card,Consumer,1312.74,1226.52,0.04,1,-18.3075984566796,-69.76612260662749
8509,2024-12-20 12:00:00,Furniture,Asia Pacific,PayPal,Corporate,4002.84,94.09,0.02,4,14.56252416005022,104.55808467597959
8510,2024-12-20 13:00:00,Furniture,Asia Pacific,PayPal,Corporate,1762.75,67.25,0.23,4,32.71104586670195,79.0081770386527
8511,2024-12-20 14:00:00,Groceries,North America,Debit Card,Home Office,2430.54,1187.73,0.23,4,38.85117259324449,-105.79560834348163
8512,2024-12-20 15:00:00,Electronics,Middle East,Credit Card,Consumer,947.91,687.7,0.23,2,33.75139707216897,54.7097367254415
8513,2024-12-20 16:00:00,Toys,Europe,PayPal,Consumer,2433.63,476.4,0.23,5,45.83377565256188,22.030673620087327
8514,2024-12-20 17:00:00,Books,North America,Bank Transfer,Corporate,2583.35,638.17,0.25,4,43.63978025350459,-125.73150929233877
8515,2024-12-20 18:00:00,Clothing,Middle East,Crypto,Home Office,3115.41,557.35,0.23,3,28.474394851709093,38.48724445591314
8516,2024-12-20 19:00:00,Toys,North America,Crypto,Corporate,4344.48,1151.03,0.15,2,29.72369747512949,-102.32730593746496
8517,2024-12-20 20:00:00,Books,Latin America,PayPal,Home Office,1531.21,-85.08,0.22,4,9.178105991460143,-41.91370941258144
8518,2024-12-20 21:00:00,Furniture,North America,Bank Transfer,Consumer,4920.84,593.05,0.18,1,47.556769258981426,-127.94025057085649
8519,2024-12-20 22:00:00,Toys,North America,Debit Card,Corporate,4239.97,154.17,0.11,3,46.32090401406736,-83.43004293562365
8520,2024-12-20 23:00:00,Books,Latin America,Crypto,Home Office,2020.58,393.26,0.25,2,-10.048758146381477,-66.98295818533607
8521,2024-12-21 00:00:00,Furniture,Europe,Bank Transfer,Consumer,1141.05,79.47,0.24,2,53.88971106315597,-4.648548506086389
8522,2024-12-21 01:00:00,Furniture,Middle East,Bank Transfer,Home Office,366.76,583.18,0.05,3,28.008867398448064,51.79688961068621
8523,2024-12-21 02:00:00,Furniture,Asia Pacific,Credit Card,Corporate,1179.48,929.27,0.01,4,17.684787465076933,140.2224397513979
8524,2024-12-21 03:00:00,Furniture,Europe,PayPal,Home Office,4423.77,958.55,0.09,1,43.24649789842554,13.908061300044693
8525,2024-12-21 04:00:00,Furniture,North America,Bank Transfer,Corporate,1467.24,1174.79,0.12,1,43.96655920161096,-86.9987839970487
8526,2024-12-21 05:00:00,Groceries,Asia Pacific,Debit Card,Consumer,698.52,1204.02,0.05,1,18.12301456366543,91.77079307147159
8527,2024-12-21 06:00:00,Toys,Latin America,Crypto,Home Office,123.15,856.37,0.26,2,-18.229978606343206,-50.3517894658664
8528,2024-12-21 07:00:00,Books,Europe,Credit Card,Consumer,1495.42,465.04,0.01,4,35.14360073467197,22.636720897422173
8529,2024-12-21 08:00:00,Groceries,Middle East,Debit Card,Consumer,1088.6,-17.9,0.15,3,19.96546649628159,51.8248611951834
8530,2024-12-21 09:00:00,Groceries,Europe,Crypto,Corporate,519.99,-42.61,0.02,5,39.67344718242313,8.82194697233535
8531,2024-12-21 10:00:00,Electronics,Europe,PayPal,Corporate,4755.92,81.22,0.16,1,53.845405351571216,27.76005741134267
8532,2024-12-21 11:00:00,Electronics,Asia Pacific,Debit Card,Consumer,1345.43,1474.13,0.14,3,0.48449102809051503,100.10252483403694
8533,2024-12-21 12:00:00,Electronics,Latin America,Crypto,Corporate,40.82,1157.56,0.23,3,-9.899762895709436,-56.50563893768747
8534,2024-12-21 13:00:00,Clothing,Latin America,Credit Card,Consumer,4721.94,547.8,0.21,1,-0.3026273734177849,-79.05452468249445
8535,2024-12-21 14:00:00,Electronics,Europe,Crypto,Corporate,2896.78,645.92,0.25,5,37.88309803322802,-2.1138549780369518
8536,2024-12-21 15:00:00,Books,Latin America,Bank Transfer,Corporate,423.24,1079.81,0.16,2,-22.373490112848806,-78.78906444080373
8537,2024-12-21 16:00:00,Groceries,Asia Pacific,Credit Card,Home Office,166.8,723.04,0.25,2,36.02356393942865,82.97559413061103
8538,2024-12-21 17:00:00,Books,Asia Pacific,Debit Card,Home Office,548.17,476.67,0.22,4,-6.318046848307931,107.73803220550408
8539,2024-12-21 18:00:00,Toys,Middle East,PayPal,Corporate,2961.54,459.3,0.23,2,33.823663932616036,59.10964600466974
8540,2024-12-21 19:00:00,Electronics,Latin America,Credit Card,Consumer,318.74,235.43,0.18,3,-2.9438869641890797,-72.86604965015022
8541,2024-12-21 20:00:00,Clothing,Middle East,Credit Card,Consumer,2845.02,1316.98,0.22,2,15.075916196456372,43.375805974777386
8542,2024-12-21 21:00:00,Toys,North America,Credit Card,Consumer,3266.18,562.65,0.12,4,28.136402327004426,-84.69426563458694
8543,2024-12-21 22:00:00,Clothing,Asia Pacific,Crypto,Corporate,746.41,1103.78,0.03,3,38.455292527782944,76.69782216983072
8544,2024-12-21 23:00:00,Toys,Europe,Bank Transfer,Corporate,2447.28,818.02,0.12,3,44.92336135585087,35.12347518855076
8545,2024-12-22 00:00:00,Groceries,Asia Pacific,PayPal,Consumer,4819.76,1106.55,0.05,5,26.414551769043264,139.58244091280864
8546,2024-12-22 01:00:00,Books,North America,PayPal,Home Office,4184.08,413.46,0.19,1,48.07445382295055,-105.24300278207778
8547,2024-12-22 02:00:00,Furniture,Europe,Bank Transfer,Home Office,3619.59,1103.21,0.08,1,52.34155369861624,25.466746520833837
8548,2024-12-22 03:00:00,Books,Latin America,Crypto,Consumer,2593.5,1163.95,0.29,1,-4.767358248585879,-66.9690423972494
8549,2024-12-22 04:00:00,Electronics,Latin America,Crypto,Corporate,1977.43,66.85,0.08,4,3.2867534091009674,-49.24410785364124
8550,2024-12-22 05:00:00,Furniture,Asia Pacific,Bank Transfer,Corporate,2262.66,46.34,0.03,2,12.260652300103125,103.6774179653926
8551,2024-12-22 06:00:00,Clothing,Europe,Bank Transfer,Consumer,3825.4,1476.79,0.26,1,35.26958959374075,32.17221580180515
8552,2024-12-22 07:00:00,Groceries,Europe,Debit Card,Home Office,2775.95,88.73,0.12,2,42.099599581833324,13.540182539870663
8553,2024-12-22 08:00:00,Groceries,Middle East,Crypto,Consumer,3825.62,995.75,0.11,1,23.226021088182165,51.9534816792404
8554,2024-12-22 09:00:00,Clothing,North America,Credit Card,Consumer,4849.67,1096.5,0.27,5,34.75258851023675,-119.21580701403182
8555,2024-12-22 10:00:00,Electronics,Latin America,PayPal,Consumer,3206.17,1.62,0.2,2,4.744673171106193,-72.65815594961808
8556,2024-12-22 11:00:00,Clothing,Asia Pacific,Crypto,Home Office,3019.49,1094.42,0.16,4,-8.578525009924533,85.69918029734156
8557,2024-12-22 12:00:00,Toys,Europe,Bank Transfer,Consumer,2036.75,571.22,0.1,4,46.378607448986806,11.161412668981182
8558,2024-12-22 13:00:00,Electronics,Latin America,Credit Card,Home Office,991.8,339.48,0.09,2,1.8528427539364678,-72.20273658391541
8559,2024-12-22 14:00:00,Furniture,Asia Pacific,Debit Card,Corporate,1877.26,964.53,0.17,4,28.780526642097648,77.70944839398865
8560,2024-12-22 15:00:00,Clothing,Latin America,Debit Card,Home Office,2605.28,1233.0,0.15,3,-11.053574090409057,-45.386840980683374
8561,2024-12-22 16:00:00,Electronics,Asia Pacific,Credit Card,Home Office,183.93,816.47,0.08,4,10.646691128746376,147.06247018897864
8562,2024-12-22 17:00:00,Furniture,Latin America,Credit Card,Consumer,2384.27,1293.0,0.06,5,-4.758418624676462,-49.73392096277492
8563,2024-12-22 18:00:00,Clothing,Middle East,Bank Transfer,Corporate,4312.13,-64.23,0.25,5,25.197155707393975,45.743946005654564
8564,2024-12-22 19:00:00,Groceries,North America,Bank Transfer,Consumer,4883.36,1081.77,0.21,2,27.116941962760293,-122.80304859012799
8565,2024-12-22 20:00:00,Clothing,Latin America,PayPal,Home Office,4279.19,171.04,0.3,4,-7.131848495454566,-55.45465042826689
8566,2024-12-22 21:00:00,Books,North America,PayPal,Home Office,868.19,357.72,0.15,2,49.61887098850755,-78.53540471976248
8567,2024-12-22 22:00:00,Clothing,Latin America,Debit Card,Consumer,783.52,815.6,0.3,1,3.7794723232125733,-68.535848504932
8568,2024-12-22 23:00:00,Books,Europe,Credit Card,Corporate,1972.63,339.11,0.14,3,45.29454908365941,-4.8935480007170815
8569,2024-12-23 00:00:00,Furniture,Middle East,Debit Card,Home Office,1134.9,169.05,0.16,2,26.630728925471733,36.73844507885786
8570,2024-12-23 01:00:00,Clothing,Middle East,Bank Transfer,Home Office,3383.21,1316.8,0.06,2,23.936616507887525,49.154994062025935
